id,product_name,region,sales_amount,date,quantity,category,customer_id,profit
14144,Laptop,,1438.35,3/9/2024,1,Office Supplies,C1415,367.23
48426,Mobile,,2683.06,3/3/2025,4,Clothing,C1171,863.48
12059,Monitor,South,1162.04,7/11/2024,1,Office Supplies,C1354,300.86
1139,Camera,north ,1808.76,2/8/2024,5,Electronics,C1184,269.71
46673,Printer,,3748.63,10/12/2025,4,Furniture,C1285,652.23
6556,Smartwatch,,3794.86,7/10/2024,3,Electronics,C1182,1203.06
20267,Printer,North,1600.06,8/25/2025,5,Furniture,C1264,427.19
13475,Smartwatch,West ,1111.49,6/22/2025,2,Furniture,C1058,308.76
38335,Printer,North,820.13,4/28/2024,1,Office Supplies,C1016,88.24
26173,Monitor,north ,1458.45,11/5/2024,3,Furniture,C1070,214.64
15629,Monitor,East,3814.55,8/10/2025,2,Accessories,C1379,607.67
8083,Monitor,West,4518.8,10/15/2024,3,Electronics,C1103,687.8
15564,Keyboard,South,1618.94,11/19/2024,5,Accessories,C1077,554.65
30372,Mouse,east,3658.72,6/21/2024,3,Clothing,C1061,898.18
37310,Smartwatch,east,2523.19,3/8/2025,1,Clothing,C1388,715.57
43820,Printer,East,1344.52,8/20/2025,3,Furniture,C1392,159.92
41335,Camera,South,1891.73,7/29/2024,3,Accessories,C1310,522.26
30177,Smartwatch,North,2806.73,6/7/2025,2,Accessories,C1225,415.96
10180,Tablet,East,2669.94,7/5/2024,3,Furniture,C1446,332.13
16679,Laptop,South,1023.2,10/4/2025,1,Clothing,C1427,309.03
6711,Mouse,East,2662.79,8/19/2024,2,Office Supplies,C1377,860.33
29672,Laptop,West ,4765.42,5/10/2025,5,Furniture,C1482,1348.85
40882,Camera,,3195.58,3/7/2025,5,Electronics,C1333,522.31
1522,Mouse,north ,1678.29,2/12/2024,2,Accessories,C1485,275.92
25791,Laptop,West,2672.7,2/5/2025,4,Furniture,C1112,282.19
12243,Headphones,,4629.45,3/29/2026,1,Clothing,C1277,1603.05
16370,Mobile,,317.9,2/17/2025,4,Electronics,C1337,92.07
14803,Smartwatch,north ,-566.3,8/5/2024,2,Accessories,C1244,-166.49
16371,Mouse,South,2264.01,7/25/2024,3,Clothing,C1437,730.26
33496,,north ,3266.96,1/1/2025,5,Furniture,C1151,910.64
26761,Monitor,,5352.41,8/22/2025,4,Accessories,C1226,742.62
9821,Printer,West ,1425.39,6/13/2025,1,Clothing,C1218,482.04
6898,Headphones,East,2694.36,,2,Clothing,C1265,879.1
394,Smartwatch, SOUTH,4434.65,,3,Clothing,C1340,1473.86
244,Smartwatch,South,519.87,6/3/2026,5,Office Supplies,C1454,102.19
14080,Laptop, SOUTH,2163.18,2/17/2025,1,Office Supplies,C1401,511.97
26461,Mouse,West,4493.52,11/24/2025,1,Clothing,C1196,461.32
48024,Camera,north ,4856.34,1/11/2026,4,Office Supplies,C1276,595.73
36779,Printer,Central,3663.32,7/31/2025,3,Clothing,C1205,898.16
34908,Headphones,South,1932.26,5/24/2026,3,Furniture,C1305,392.82
46711,Mouse,West ,138.23,4/25/2024,2,Clothing,C1112,15.41
31759,Camera,West ,3000.79,8/1/2025,4,Electronics,C1325,1006.3
19644,Keyboard,South,2266.07,4/28/2024,1,Electronics,C1426,537.25
8154,Mouse,North,260.33,4/17/2024,3,Office Supplies,C1474,90.1
11978,Smartwatch,East,4306.76,5/1/2025,2,Electronics,C1350,730.32
11697,Camera,North,3943.66,12/8/2024,2,Clothing,C1423,914.76
6836,Smartwatch,north ,4285.61,,3,Electronics,C1420,584.53
25139,Monitor,West ,1692.98,12/13/2025,1,Office Supplies,C1122,382.59
25992,Printer,East,2828.21,11/9/2024,4,Office Supplies,C1071,708.02
1823,Printer,,3247.11,9/4/2024,4,Accessories,C1465,779.85
17709,Monitor,West ,1221.29,3/30/2024,3,Office Supplies,C1284,312.12
29922,Keyboard,Central,257.99,11/6/2025,1,Office Supplies,C1210,84.95
13660,Tablet,West,854.23,8/14/2025,2,Electronics,C1425,183.73
37430,Camera,West ,1251.71,10/25/2025,4,Furniture,C1032,402.57
26572,Camera,West,4238.93,12/3/2024,5,Furniture,C1412,1155.46
17661,Printer,North,2627.08,12/20/2024,5,Accessories,C1472,360.56
10205,Headphones,North,402.12,8/11/2025,4,Office Supplies,C1368,121.14
14345,Headphones,north ,4620.93,9/29/2024,4,Office Supplies,C1402,1547.49
32317,Printer,South,3912.4,1/12/2025,1,Office Supplies,C1395,1057.52
21761,Headphones,West ,4570.07,2/14/2025,1,Clothing,C1096,787.67
32995,Tablet,,1569.88,11/22/2024,3,Electronics,C1423,317.77
4559,Mobile,north ,456.28,9/30/2025,5,Furniture,C1162,82.2
4612,Printer,North,2711.22,9/1/2025,4,Clothing,C1458,651.22
36761,Laptop,north ,5325.55,3/19/2025,1,Clothing,C1248,610.29
28386,Mobile,East,2845.39,11/11/2025,3,Furniture,C1354,789.96
12393,Tablet,,1636.21,10/24/2025,1,Furniture,C1210,371.91
49259,Monitor,,3884.62,6/4/2025,4,Clothing,C1278,1022.19
16413,Smartwatch,east,5899.43,7/20/2024,3,Electronics,C1222,1267.04
25893,Keyboard,east,5477.25,2/22/2024,4,Furniture,C1011,855.27
17478,Laptop,north ,1025.68,6/21/2025,1,Office Supplies,C1030,348.7
7723,Smartwatch,West,1519.98,8/25/2025,4,Electronics,C1081,217.69
13122,Tablet,,3699.85,2/15/2026,3,Clothing,C1292,1033.11
48058,Keyboard,,4471.97,7/24/2025,5,Accessories,C1184,721.58
7224,Smartwatch,South,2157,12/17/2025,3,Office Supplies,C1258,710.69
23334,Tablet,,2223.15,8/24/2024,3,Furniture,C1044,531.83
6261,Camera,north ,612.8,,1,Electronics,C1086,136.99
43522,Keyboard,east,373.37,12/6/2025,1,Accessories,C1363,64.58
22953,Mobile,West,5046.05,10/16/2024,4,Furniture,C1051,1135.23
43914,Monitor,East,1638.02,4/10/2024,3,Office Supplies,C1268,355.61
11397,Printer,Central,2276.42,,5,Furniture,C1093,380.42
34510,Monitor,West,394.23,8/18/2025,4,Office Supplies,C1175,71.3
28437,Camera,,1761.35,12/26/2025,4,Clothing,C1323,573.23
44882,Tablet,Central,3396.72,10/28/2024,3,Clothing,C1113,794.94
31554,Laptop, SOUTH,2826,3/17/2026,4,Office Supplies,C1052,618.81
43009,Headphones, SOUTH,568.51,5/22/2025,1,Office Supplies,C1001,100.96
33155,Camera,east,2947.85,1/21/2025,3,Office Supplies,C1121,381.59
30310,Smartwatch,North,2853.71,2/25/2025,5,Clothing,C1001,606.64
22529,Printer,West,3914.3,12/13/2025,2,Electronics,C1282,1268.47
19314,Laptop,,-2859.85,10/17/2025,2,Accessories,C1456,-879.32
44913,Monitor,North,1782.01,12/27/2023,4,Accessories,C1378,233.9
8754,Mouse, SOUTH,483.4,12/25/2024,4,Office Supplies,C1433,160.57
8997,,,4528.65,6/28/2024,4,Clothing,C1324,1110.01
26478,Mouse,South,2760,3/20/2025,1,Electronics,C1374,447.14
18731,Monitor,South,1246.09,1/23/2026,5,Accessories,C1363,345.07
41957,Tablet,West ,317.91,1/26/2025,4,Furniture,C1004,104.53
2958,Keyboard, SOUTH,4804.97,11/11/2025,5,Furniture,C1483,633.6
42203,Tablet,east,1241.14,11/25/2025,3,Clothing,C1042,415.69
36865,Smartwatch,West,1628.35,12/5/2025,3,Office Supplies,C1110,378.09
10993,Camera,West,1667.33,1/19/2026,5,Electronics,C1444,348.98
42381,Laptop,East,4921.07,4/25/2025,5,Electronics,C1494,1579.6
35054,Tablet,east,823.15,10/20/2024,4,Electronics,C1479,200.91
46759,Mobile,East,2968.38,3/13/2024,1,Accessories,C1314,862.73
26831,Headphones,West,2193.6,7/10/2025,2,Clothing,C1325,567.16
49584,Keyboard, SOUTH,441.25,5/22/2025,2,Electronics,C1182,124.58
9800,Mobile,,4520.83,11/26/2025,2,Office Supplies,C1142,1040.33
2480,Monitor,South,3876.56,8/17/2025,1,Electronics,C1442,1264.25
45025,Laptop,east,-3307.88,11/4/2024,4,Clothing,C1101,-629.64
31174,Monitor,West,1543.61,6/6/2025,3,Accessories,C1039,305.32
37383,Mobile,north ,635.25,1/5/2025,4,Furniture,C1200,142.2
7859,Monitor,north ,2642.07,,4,Furniture,C1463,794.18
11006,Monitor, SOUTH,1082.79,4/29/2024,1,Office Supplies,C1039,227.67
31306,Laptop,,2643.41,7/29/2024,1,Accessories,C1254,918.72
42278,Camera,North,703.31,6/24/2024,5,Electronics,C1100,166.84
1176,Monitor,north ,2668.65,1/20/2026,4,Furniture,C1323,890.86
48660,Mouse,South,1667.92,6/29/2024,4,Electronics,C1414,491.15
3245,Smartwatch,,169.29,,1,Clothing,C1299,53.99
44303,Headphones,North,3285.07,12/12/2025,3,Electronics,C1375,916.75
40198,Mobile,Central,2050.73,4/9/2025,2,Electronics,C1045,643.12
40440,Smartwatch,West,3446.87,11/27/2025,2,Accessories,C1278,1112.93
19056,Camera,West ,2086.91,5/18/2024,2,Accessories,C1050,249
13485,Tablet,,849.5,3/8/2026,4,Furniture,C1459,161.14
42237,Mobile,East,1114.32,6/21/2025,1,Clothing,C1378,326.41
27004,Camera, SOUTH,2463.44,4/14/2024,2,Office Supplies,C1148,278.53
32835,Keyboard,West ,1188,9/27/2025,5,Clothing,C1081,226.75
20572,Printer,West,4045.73,7/6/2024,4,Accessories,C1163,1383.47
24342,Mouse,South,3285.48,1/25/2026,4,Electronics,C1146,946.64
15445,Smartwatch,Central,5197.88,2/7/2025,2,Office Supplies,C1188,596.33
7838,Smartwatch,east,4811.65,4/27/2025,4,Furniture,C1420,1549.85
20213,Keyboard,West ,1103.85,10/17/2024,1,Electronics,C1327,111.49
48975,Printer,north ,2233.17,12/17/2025,1,Accessories,C1498,759.89
8769,Smartwatch,,781.48,5/18/2025,2,Electronics,C1349,223.92
16464,Mouse,North,111.8,3/26/2025,1,Furniture,C1497,13.16
13461,Printer,north ,2378.34,4/25/2025,3,Office Supplies,C1174,657.15
45002,Mobile,East,6202.7,4/15/2025,5,Electronics,C1050,641.7
21052,Printer,,2238.49,3/28/2025,4,Accessories,C1162,682.07
25195,Headphones,east,2886.7,11/27/2024,5,Furniture,C1298,867.01
39334,Laptop,East,835.92,7/23/2025,5,Clothing,C1103,194.13
27394,Mobile,east,2612.51,6/7/2024,1,Accessories,C1052,361.16
5303,Smartwatch,East,255.77,,5,Accessories,C1063,31.03
665,Keyboard,South,4501,2/25/2025,5,Office Supplies,C1415,612.87
37805,Headphones, SOUTH,1791.1,5/1/2024,4,Electronics,C1283,476.34
11130,Mobile,West ,344.34,1/24/2026,2,Electronics,C1108,51.32
10186,Printer,North,3436.94,9/20/2025,1,Clothing,C1106,556.95
37785,Keyboard,West ,4679.29,6/5/2024,5,Clothing,C1264,1425.83
32032,Mouse,South,4928.91,10/28/2025,2,Office Supplies,C1249,1645.65
26757,Mouse,South,2487.3,6/16/2024,4,Clothing,C1176,451.44
13847,Laptop,West ,111.13,8/24/2024,3,Furniture,C1090,31.79
12649,Smartwatch,north ,4101.8,1/3/2025,5,Clothing,C1064,1273.92
17969,Tablet,Central,3357.43,3/31/2025,1,Office Supplies,C1094,801.17
13558,Camera, SOUTH,1048.49,5/29/2024,3,Accessories,C1250,305.76
21276,Mobile,South,4670.59,1/24/2026,1,Accessories,C1156,930.09
22493,Mouse,East,4065.76,9/19/2025,2,Accessories,C1196,958.71
33798,Keyboard,East,2426.65,7/15/2025,5,Furniture,C1292,529.21
9689,Keyboard,north ,1751.19,8/26/2024,5,Accessories,C1454,489.44
36813,Camera,West,3651.08,12/15/2025,1,Furniture,C1386,619.61
20498,Printer, SOUTH,3695.95,1/21/2025,2,Office Supplies,C1225,600.03
43744,Mobile,West,3007.25,5/3/2024,5,Electronics,C1183,857.54
37547,Keyboard,South,3475.47,7/13/2025,1,Clothing,C1168,1212.82
26011,Mobile,,4388.14,7/5/2025,5,Furniture,C1488,768.09
20104,Headphones, SOUTH,2570.85,10/30/2025,4,Furniture,C1010,719.17
24578,Smartwatch,North,1896.82,5/7/2026,2,Accessories,C1409,460.23
40060,Headphones,South,4403.28,7/14/2024,3,Accessories,C1206,1262.85
17848,Mobile,East,1709.95,9/25/2024,3,Furniture,C1029,427.17
28264,Monitor, SOUTH,2307.31,3/27/2024,5,Electronics,C1262,637.42
22133,Keyboard,Central,1581.53,7/13/2024,4,Furniture,C1235,388.32
32050,Mouse,north ,1967.83,10/15/2024,3,Electronics,C1165,411.84
14504,Headphones,West,2544.82,8/21/2024,1,Clothing,C1163,801.35
38262,Mobile,,4381.43,12/28/2025,5,Accessories,C1433,694.86
35963,Monitor,South,6149.1,1/28/2024,2,Accessories,C1298,1697.73
17025,Laptop,West,3755.11,5/16/2024,2,Office Supplies,C1122,397.21
10026,Keyboard,,1554.71,10/12/2024,4,Office Supplies,C1432,221.72
48810,Mobile,north ,636.11,1/9/2025,3,Office Supplies,C1104,93.66
48342,Headphones,East,248.72,6/24/2025,3,Accessories,C1208,57.02
24862,Mobile,east,4201.34,11/20/2024,5,Accessories,C1305,1095.14
44327,Camera,east,2851.85,3/11/2026,4,Furniture,C1049,869.8
14550,Smartwatch,,3160.6,4/23/2025,5,Office Supplies,C1414,892.66
32882,Monitor,,3643.36,1/31/2025,2,Office Supplies,C1181,1078.26
43508,Tablet,West ,3518.69,12/1/2024,3,Office Supplies,C1425,802.16
38059,Mouse,West ,160.02,6/13/2024,2,Clothing,C1310,18.1
16493,Keyboard,South,3106.54,1/6/2025,1,Clothing,C1330,765.07
22828,Laptop,Central,3769.22,2/25/2026,3,Clothing,C1243,1007.08
27409,Keyboard,,3916.71,2/5/2026,4,Clothing,C1384,622.67
6387,Monitor,,1084.41,9/8/2025,5,Clothing,C1393,217.7
29382,Monitor,east,1285.2,8/13/2025,3,Accessories,C1293,175.83
13308,Printer,,3309.9,10/9/2024,5,Accessories,C1067,833.38
7530,Monitor,West ,462.45,,3,Accessories,C1447,67
22680,Mouse,South,1665.29,6/11/2024,3,Office Supplies,C1097,285.29
36570,Camera,,4887,7/14/2024,1,Accessories,C1308,739
16428,Laptop,east,2972.78,12/20/2025,3,Furniture,C1026,411.46
32103,Printer,North,640.14,3/15/2025,4,Clothing,C1354,212.59
42522,Smartwatch,,3842.09,4/12/2025,4,Accessories,C1277,901.24
4028,Mobile,West,4957.9,1/2/2025,4,Clothing,C1318,1486.18
9247,Tablet,east,2057.56,,5,Furniture,C1070,428.54
21656,Smartwatch,South,3757.17,2/27/2025,2,Furniture,C1388,1104.6
9418,Headphones,Central,666.91,3/5/2025,4,Electronics,C1405,186.01
2986,Tablet,east,,3/7/2025,5,Accessories,C1433,271.95
2437,Mouse,Central,4348.79,10/26/2024,5,Clothing,C1320,655.13
46842,Monitor,West,4914.84,7/13/2024,4,Furniture,C1290,548.1
15677,Headphones,West,1651.24,9/27/2024,4,Accessories,C1009,357.83
26004,Tablet,east,2548.94,3/30/2024,3,Office Supplies,C1172,421.59
25201,Mouse,West,3394.83,12/6/2025,3,Clothing,C1312,1063.92
8697,,Central,3409.71,3/19/2025,5,Furniture,C1053,667.93
29450,Tablet,,3528.67,8/26/2024,4,Furniture,C1130,1085.3
40021,Smartwatch,east,777.26,2/3/2026,2,Accessories,C1417,145.19
26813,Tablet,Central,982.08,7/16/2025,1,Accessories,C1055,122
14873,Camera,north ,1499.72,7/26/2024,2,Furniture,C1187,437.67
27775,Smartwatch, SOUTH,2803.87,12/6/2024,5,Clothing,C1280,657.06
35459,Mouse,north ,1614.59,12/29/2023,3,Furniture,C1366,180.89
42599,Keyboard,West,1456.36,10/20/2024,1,Accessories,C1069,249.43
34874,Headphones,north ,1931.61,6/2/2025,4,Accessories,C1213,408.14
45943,Printer,,1304.61,12/18/2024,5,Accessories,C1408,455.95
36691,Monitor,South,336.07,7/24/2025,4,Accessories,C1277,114.36
20188,Headphones,Central,2309.94,2/18/2024,1,Electronics,C1329,334.69
21258,Tablet,West ,1963.01,2/21/2025,4,Accessories,C1062,609.52
39684,Tablet,,1403.59,4/13/2025,4,Clothing,C1040,402.48
6324,Mobile,north ,3907.03,,4,Accessories,C1082,599.94
48951,Smartwatch,,130.53,6/22/2024,1,Clothing,C1225,14.79
46941,Mobile,West ,4225.62,1/30/2024,5,Furniture,C1220,558.11
11728,Smartwatch,,2672.48,11/23/2025,3,Clothing,C1287,517.41
24045,Headphones,east,2462.47,3/3/2026,1,Furniture,C1102,556.91
43408,Keyboard,East,3342.91,10/31/2025,1,Electronics,C1230,988.82
12702,Mouse,South,4034.37,2/21/2025,5,Furniture,C1066,1094.83
4130,Monitor,Central,4857.31,,1,Electronics,C1407,1436.2
45494,Smartwatch,West ,1347.28,1/24/2025,4,Electronics,C1410,134.93
16432,Printer,,1164.75,5/22/2025,5,Office Supplies,C1231,262.4
3104,,South,2999.36,4/11/2025,5,Furniture,C1404,335.01
46293,Camera,Central,5119.29,11/26/2024,3,Electronics,C1233,865.13
17737,Mobile,West ,691.19,1/6/2025,1,Accessories,C1373,224.26
34518,Mouse, SOUTH,4108.51,10/27/2025,5,Electronics,C1161,1280.74
435,Tablet,east,2010.64,5/19/2025,2,Office Supplies,C1150,599.94
20541,Smartwatch,West ,3137.02,10/9/2024,4,Furniture,C1266,830.99
24985,Mouse,West,4699,4/22/2026,2,Office Supplies,C1324,1211.59
23834,Laptop,Central,2481.07,4/10/2026,3,Clothing,C1404,819.91
851,Mobile,West ,2420.71,1/17/2025,4,Electronics,C1204,550.79
1521,Headphones,West ,2103.92,4/4/2024,5,Accessories,C1292,292.28
20219,Printer,West,1636.27,1/27/2026,4,Accessories,C1226,497.42
48110,Headphones,West,2380.04,3/31/2024,5,Office Supplies,C1056,781.87
5605,Headphones,north ,3497.4,10/15/2025,3,Office Supplies,C1252,855.26
29722,Mobile,West ,2049.16,4/17/2025,1,Furniture,C1226,515.31
45283,Mouse,South,2568.39,8/30/2024,1,Furniture,C1002,697.18
2001,Headphones,north ,2983.72,5/5/2024,4,Furniture,C1471,631.23
24589,Printer,East,2548.49,6/30/2025,4,Clothing,C1203,613.68
48249,Laptop,,697.03,6/2/2025,1,Clothing,C1333,147.72
31507,Keyboard,north ,278.68,2/6/2024,2,Clothing,C1030,86.84
48842,Smartwatch,,4385.65,4/30/2025,3,Electronics,C1217,926.94
16002,Headphones,,1010,4/30/2025,3,Furniture,C1176,307.31
12827,Mouse,,2866.69,5/22/2024,2,Office Supplies,C1269,416.86
18626,Printer,Central,3205.64,8/7/2025,4,Office Supplies,C1104,720.85
6490,Keyboard,West,2599.98,7/17/2025,3,Clothing,C1384,346.93
46047,Mouse,East,3184.46,7/27/2025,3,Electronics,C1411,796.21
16959,, SOUTH,3122.71,1/26/2026,3,Accessories,C1492,337.61
35198,Monitor,North,4721.03,5/31/2025,3,Accessories,C1405,1639.16
32912,Mouse,north ,3636.22,5/3/2024,4,Furniture,C1175,549.18
12007,Camera,,1308.29,8/1/2025,4,Accessories,C1467,219.89
24128,Smartwatch,east,1544.04,1/24/2025,4,Electronics,C1393,241.81
34050,Mobile,West,4479.21,1/22/2024,5,Furniture,C1025,479.26
41018,Monitor,Central,3397.82,6/6/2025,2,Electronics,C1453,728.9
9249,Keyboard,South,3637.72,7/3/2025,5,Office Supplies,C1368,937.28
6366,Camera,,4405.49,5/12/2025,4,Accessories,C1244,844.65
28878,Smartwatch,Central,3813.68,3/29/2025,1,Clothing,C1362,1164.8
6158,Smartwatch,West,559.57,5/22/2025,3,Electronics,C1075,64.04
28188,Smartwatch,West,1553.46,3/29/2025,1,Electronics,C1455,292.98
15956,Monitor,West,357.64,2/21/2026,4,Accessories,C1253,63.86
42876,Smartwatch,,3752.6,11/19/2024,3,Clothing,C1029,1035.09
40321,Keyboard,South,5741.76,11/21/2025,3,Office Supplies,C1254,1558.01
41175,Smartwatch,Central,4276.32,7/6/2024,5,Furniture,C1318,684.65
45100,Smartwatch,North,3257.69,10/26/2024,3,Clothing,C1363,449.84
21704,Mobile,East,3342.87,11/23/2025,1,Clothing,C1226,544.68
4712,Mobile,West,3750.9,5/11/2025,2,Clothing,C1022,594.41
32871,Camera,north ,1679.62,11/11/2025,1,Furniture,C1009,540.42
32925,Printer,north ,4246.35,3/6/2024,1,Furniture,C1149,707.81
15161,Tablet,East,4805.61,7/4/2025,2,Electronics,C1273,1264.75
49240,Laptop,Central,2138.57,3/24/2025,1,Clothing,C1066,592.33
35286,Tablet,north ,2010.55,2/6/2025,1,Office Supplies,C1170,540.8
12011,Smartwatch,South,2944.08,12/9/2024,4,Electronics,C1471,295.12
6107,Tablet,east,645.46,8/31/2024,2,Electronics,C1026,116.54
11150,Printer,,1322.22,7/8/2025,2,Accessories,C1359,304.59
12566,Keyboard,West,1436.01,12/28/2025,4,Accessories,C1458,155.25
2846,Tablet,West,1366.04,,2,Office Supplies,C1204,279.97
43348,Mobile,Central,3846.15,6/2/2025,3,Furniture,C1295,1278.52
21283,Tablet,East,1335.56,1/21/2025,2,Electronics,C1358,434.37
266,Headphones,North,4568.46,7/5/2024,2,Office Supplies,C1237,530.83
43063,Smartwatch,East,1163.32,3/9/2025,2,Furniture,C1483,141.03
22054,Monitor,,4877.14,7/24/2025,4,Office Supplies,C1359,896.46
6618,Mobile,North,2822.6,11/10/2025,4,Clothing,C1113,742.51
17876,Printer,West ,3596.49,8/19/2025,1,Clothing,C1487,1068.04
36953,Smartwatch,,3909.13,9/6/2025,5,Accessories,C1253,1300.92
38668,Camera,,789.63,12/25/2024,3,Furniture,C1063,235.2
32020,Mobile,Central,3844.91,8/17/2024,5,Electronics,C1179,530.42
19124,Headphones,east,2564.07,11/3/2025,5,Office Supplies,C1216,836.65
43167,Monitor,East,4766.37,5/20/2025,3,Electronics,C1126,946.48
44786,Camera,West,3042.48,8/1/2024,1,Clothing,C1017,1013.36
31669,Smartwatch,West,6155.35,9/29/2024,2,Accessories,C1021,2040.17
28402,Tablet,,1670.29,5/31/2026,2,Clothing,C1199,355.89
7275,Printer,East,1852.81,,3,Electronics,C1151,282.95
3363,Mouse,,2046.98,12/9/2024,5,Clothing,C1490,489.39
38883,Monitor,West ,610.76,6/17/2025,1,Electronics,C1043,152.38
40903,Laptop,east,2643.85,3/4/2025,2,Accessories,C1482,327.01
39219,Camera,,3738.08,3/2/2024,1,Furniture,C1171,1214.15
23595,Monitor,east,502.89,10/11/2024,2,Clothing,C1361,59.1
11300,Mobile,north ,928.82,,3,Electronics,C1135,195.08
5149,Tablet,east,1739.48,4/2/2026,5,Furniture,C1373,566.26
24467,Smartwatch,West ,1950.1,2/5/2025,3,Furniture,C1210,350.44
21486,Mobile,,2883.35,7/29/2024,4,Accessories,C1358,870
36456,Smartwatch,north ,3452.04,2/18/2025,4,Accessories,C1151,789.04
20638,Mobile,South,3291.7,3/4/2026,5,Clothing,C1409,989.32
1656,Mobile,South,209.73,,3,Office Supplies,C1475,43.66
43143,Laptop,West,3538.74,3/27/2026,2,Accessories,C1372,1055.76
36701,Monitor, SOUTH,2981.16,11/8/2024,2,Office Supplies,C1376,888.12
42677,Tablet,South,322.76,2/11/2026,1,Furniture,C1267,46.09
4467,Keyboard,North,3874.64,5/26/2025,3,Furniture,C1262,1274.77
11235,Mobile,,3397.8,9/2/2024,4,Office Supplies,C1479,755
37794,Laptop,North,2484.36,9/3/2024,1,Clothing,C1161,427.45
35378,Printer,east,2041.41,1/5/2026,5,Clothing,C1417,499.78
9369,Mouse,Central,870.15,10/26/2024,3,Accessories,C1470,179.19
8382,Tablet,,201.97,1/8/2025,2,Accessories,C1236,68.08
36740,Headphones,North,4395.85,5/11/2025,5,Clothing,C1432,1374.65
19160,,East,4619.31,7/19/2025,2,Office Supplies,C1178,1290.08
48253,Smartwatch,West,2768.69,11/19/2024,1,Accessories,C1495,280.82
5094,Laptop,Central,4002.41,6/30/2024,2,Accessories,C1209,1097.47
10623,Camera,North,1759.04,10/13/2024,4,Accessories,C1460,510.35
10148,Tablet,north ,2525.57,11/10/2024,5,Clothing,C1111,865.41
18076,Mobile, SOUTH,5025.53,8/4/2024,1,Electronics,C1039,1576.32
41288,Camera,north ,4044.91,3/1/2024,2,Office Supplies,C1136,773.79
31183,Printer,east,3807.41,8/10/2025,4,Accessories,C1034,680.51
26504,Mouse,West ,2019.46,7/22/2025,5,Accessories,C1120,701.29
39352,Printer,East,3619.45,4/26/2025,4,Accessories,C1251,676.15
15650,Smartwatch,West,4182.78,4/11/2025,3,Accessories,C1455,536.82
20915,Mobile,east,752.73,8/11/2024,5,Accessories,C1445,174.62
24,Mobile,,4193.31,6/14/2025,4,Clothing,C1077,723.7
15818,Mouse, SOUTH,4367.4,11/3/2025,3,Furniture,C1013,1141.8
49056,Printer,West ,1853.19,10/1/2025,2,Electronics,C1228,562.01
48605,Printer,East,3658.69,10/17/2025,3,Office Supplies,C1038,954.03
9370,Smartwatch,East,4809.09,10/21/2024,3,Furniture,C1124,1644.95
2025,Mobile,,4749.74,11/14/2024,3,Clothing,C1283,858.83
25153,Monitor,South,3138.89,11/19/2025,3,Accessories,C1048,743.17
10239,,,1837.2,,3,Electronics,C1128,393.83
39512,Keyboard,east,1810.33,11/18/2025,2,Office Supplies,C1117,534.35
30466,Monitor,East,1383.13,10/10/2025,2,Electronics,C1272,179.5
22076,Keyboard,East,755.27,7/13/2024,4,Furniture,C1240,77.39
15087,Headphones,South,1666.74,2/7/2025,3,Accessories,C1347,504.16
30786,Keyboard,north ,3138.48,12/7/2025,5,Furniture,C1424,927.2
39292,Mouse,West ,2621.13,7/28/2024,1,Furniture,C1131,382.26
38147,Tablet,east,2573.62,4/18/2025,3,Electronics,C1094,753.67
